ID,TEMPOS,TRATAMENTO EM EVIDENCIA,TRATAMENTO COMPARADO,VALUE,STD.ERROR,DF,T.VALUE,P.VALUE,SIGN.
168,6,MRET,MBET,-3.76795453357858,0.711141387526457,137,-5.29846047448391,4.54769827547388e-07,*
169,8,MRET,MBET,-4.25586308129894,0.711141387526457,137,-5.98455265851139,1.7962446964111e-08,*
170,12,MRET,MBET,-4.64709793015123,0.711141387526457,137,-6.53470324138369,1.15812536172056e-09,*
171,16,MRET,MBET,-7.05843928693946,0.711141387526457,137,-9.9255076567694,7.93961583448956e-18,*
172,0,MRET,PPET,-1.24162263311531e-14,0.711141387526457,137,-1.7459574915672e-14,0.999999999999986,SN
173,1,MRET,PPET,-2.22016354993682,0.711141387526457,137,-3.12197207036304,0.0021918489018803,*
174,2,MRET,PPET,-24.260878601976,0.711141387526457,137,-34.1154080292837,7.89089552091574e-69,*
175,3,MRET,PPET,-46.3856038008697,0.711141387526457,137,-65.2269782275103,4.84782937719044e-105,*
176,4,MRET,PPET,-36.9114187814838,0.711141387526457,137,-51.9044727657769,5.62466284135012e-92,*
177,6,MRET,PPET,-4.54944731051956,0.711141387526456,137,-6.39738790389318,2.32202478698411e-09,*
178,8,MRET,PPET,1.71256642379522,0.711141387526457,137,2.40819400169071,0.0173621861242987,*
179,12,MRET,PPET,2.36818780773997,0.711141387526457,137,3.33012232065015,0.00111561655383717,*
180,16,MRET,PPET,-0.983777483465893,0.711141387526457,137,-1.38337818712498,0.168799061573082,*
181,0,MRET,QTET,-1.04889639433801e-14,0.711141387526457,137,-1.47494775685374e-14,0.999999999999988,SN
182,1,MRET,QTET,55.17069428091,0.711141387526457,137,77.580485749548,4.33814224921713e-115,*
183,2,MRET,QTET,53.7728088176766,0.711141387526457,137,75.614793008621,1.34793367230508e-113,*
184,3,MRET,QTET,19.8634105766097,0.711141387526457,137,27.9317318961003,2.01621629320802e-58,*
185,4,MRET,QTET,4.53329834143031,0.711141387526457,137,6.37467938295414,2.60329280502207e-09,*
186,6,MRET,QTET,-6.14397854870495,0.711141387526457,137,-8.63960199261554,1.30336479682451e-14,*
187,8,MRET,QTET,-5.28229353264098,0.711141387526457,137,-7.42790902806857,1.06813686434262e-11,*
188,12,MRET,QTET,-7.62567629396685,0.711141387526457,137,-10.7231507372831,7.42309341735497e-20,*
189,16,MRET,QTET,-11.26398159369,0.711141387526457,137,-15.8392997387891,9.22651634041653e-33,*
190,0,CVET,AGET,-8.41740228080889e-15,0.711141387518455,137,-1.18364680055841e-14,0.999999999999991,SN
191,1,CVET,AGET,-55.8797064282339,0.711141387518455,137,-78.5774916338754,7.83658514738776e-116,*
192,2,CVET,AGET,-81.2075217319057,0.711141387518455,137,-114.193215522558,9.83433775458621e-138,*
193,3,CVET,AGET,-68.9666798852364,0.711141387518455,137,-96.9802645376854,3.93917978635092e-128,*
194,4,CVET,AGET,-32.4662118963618,0.711141387518455,137,-45.653666719713,9.32701123560686e-85,*
195,6,CVET,AGET,-6.89194211316418,0.711141387518455,137,-9.69138097448354,3.10143953992917e-17,*
196,8,CVET,AGET,-3.38680382103693,0.711141387518455,137,-4.76249010461233,4.80673067292344e-06,*
197,12,CVET,AGET,-1.27196295509335,0.711141387518455,137,-1.78862175288643,0.0758856449178549,*
198,16,CVET,AGET,5.24046856864325,0.711141387518455,137,7.36909517660052,1.46556723434644e-11,*
199,0,CVET,CMET,9.42396240251848e-15,0.711141387518455,137,1.32518829137531e-14,0.999999999999989,SN
200,1,CVET,CMET,-51.6960113508331,0.711141387518455,137,-72.6944209100634,2.60949199231638e-111,*
201,2,CVET,CMET,-72.2525703067904,0.711141387518455,137,-101.600851215983,7.30813742169568e-131,*
202,3,CVET,CMET,-62.2573880677982,0.711141387518455,137,-87.5457246062515,3.87860275512805e-122,*
203,4,CVET,CMET,-41.1342490366027,0.711141387518455,137,-57.842574990807,3.84538552094227e-98,*
204,6,CVET,CMET,-3.85759713091239,0.711141387518455,137,-5.42451501012137,2.55476803236773e-07,*
205,8,CVET,CMET,1.96165007282259,0.711141387518455,137,2.7584529704674,0.00660113771739499,*
